order_id,order_date,customer_id,shipping_method_id,dest_address_id
5188,2021-05-05 02:41:02,656,3,8
5189,2021-06-27 14:19:47,656,3,695
5190,2020-06-14 00:00:16,657,1,452
5191,2020-06-04 07:00:43,658,2,195
5192,2023-04-03 05:04:53,658,1,411
5193,2023-04-06 01:19:49,658,1,543
5194,2021-12-09 19:26:09,659,1,367
5195,2020-10-07 13:12:17,659,1,485
5196,2022-05-13 19:51:33,660,1,229
5197,2021-04-15 10:22:36,660,1,908
5198,2022-06-05 10:19:11,661,2,774
5199,2020-10-12 22:34:32,662,2,457
5200,2021-04-07 15:57:17,663,4,39
5201,2021-04-09 19:51:04,663,2,410
5202,2023-01-10 09:28:23,664,4,593
5203,2023-04-26 17:13:16,664,3,837
5204,2022-01-21 17:50:15,665,3,62
5205,2022-06-29 07:48:56,665,2,558
5206,2021-02-02 03:51:15,666,4,448
5207,2020-07-08 18:46:57,667,2,140
5208,2022-04-20 02:04:32,667,1,658
5209,2022-04-16 06:17:05,668,3,29
5210,2021-01-20 20:37:30,669,1,822
5211,2021-09-14 15:12:20,669,2,976
5212,2021-02-18 23:10:31,670,4,704
5213,2022-06-27 07:22:23,670,4,738
5214,2023-04-15 19:24:22,671,4,509
5215,2023-05-08 06:15:02,671,3,920
5216,2023-04-22 08:00:04,672,2,730
5217,2021-12-03 15:39:41,673,3,538
5218,2023-01-17 01:26:51,674,1,257
5219,2020-10-19 22:26:36,675,1,14
5220,2022-01-24 21:17:34,675,3,134
5221,2021-04-24 02:27:50,676,3,500
5222,2022-07-25 15:04:30,677,2,385
5223,2023-03-07 16:08:35,678,1,309
5224,2020-08-12 18:56:10,678,4,563
5225,2023-04-18 14:23:28,679,2,459
5226,2022-05-07 22:53:56,679,4,682
5227,2022-03-22 09:27:09,680,2,222
5228,2022-04-27 13:24:02,680,4,422
5229,2022-05-08 17:25:56,681,1,965
5230,2022-01-15 10:30:04,682,4,19
5231,2021-11-13 10:31:34,682,3,836
5232,2021-05-20 01:22:42,683,2,72
5233,2022-09-13 19:20:53,683,4,612
5234,2022-02-25 11:06:15,684,3,25
5235,2020-11-05 04:44:20,685,2,364
5236,2021-12-10 05:59:45,686,1,388
5237,2021-07-14 15:09:47,686,2,646
5238,2021-12-07 10:01:49,687,1,499
5239,2021-03-09 22:00:10,688,3,36
5240,2021-05-29 07:40:30,689,3,555
5241,2023-04-24 11:41:45,689,2,593
5242,2021-07-08 01:02:23,690,1,765
5243,2021-04-04 02:23:01,691,1,858
5244,2020-06-23 03:49:35,692,1,285
5245,2022-12-25 19:08:28,693,1,317
5246,2020-09-03 09:08:24,693,2,534
5247,2023-03-11 17:17:00,694,2,144
5248,2022-11-04 22:01:03,694,1,236
5249,2020-07-29 14:40:36,694,2,549
5250,2022-08-02 00:35:42,695,1,876
5251,2021-03-09 15:06:34,695,2,953
5252,2021-07-14 09:37:09,696,1,603
5253,2022-09-19 14:40:19,697,1,894
5254,2021-02-02 16:05:16,698,3,263
5255,2021-07-07 21:31:00,698,2,989
5256,2023-03-29 15:55:15,699,1,19
5257,2022-03-13 04:44:24,699,3,390
5258,2022-10-23 10:40:03,700,4,343
5259,2022-11-21 07:54:49,701,1,616
5260,2021-11-11 22:14:46,702,3,251
5261,2022-08-30 07:20:49,702,3,543
5262,2023-01-23 03:16:13,703,4,45
5263,2020-06-20 11:54:34,703,2,535
5264,2021-08-05 20:44:32,704,1,102
5265,2021-05-08 14:48:45,704,1,433
5266,2021-07-24 14:39:08,705,3,381
5267,2021-10-08 16:58:20,705,3,606
5268,2020-10-31 14:29:55,706,1,741
5269,2022-02-23 18:36:50,706,3,913
5270,2022-07-30 23:04:27,707,4,794
5271,2021-12-02 22:46:31,707,4,980
5272,2020-07-21 00:57:30,708,1,364
5273,2021-06-12 21:07:35,708,4,744
5274,2020-10-15 00:40:02,709,2,171
5275,2021-03-11 06:26:01,710,2,22
5276,2022-10-17 12:07:33,710,1,232
5277,2022-08-17 20:23:02,711,4,40
5278,2023-01-15 06:03:11,711,2,441
5279,2023-05-13 19:27:02,711,1,810
5280,2022-10-29 18:58:25,712,1,338
5281,2021-09-13 09:20:15,713,1,247
5282,2023-02-12 22:32:35,713,1,944
5283,2021-03-16 00:10:26,714,3,883
5284,2023-01-22 08:18:39,715,3,136
5285,2021-07-21 04:14:02,715,2,520
5286,2021-03-18 21:32:21,716,3,512
5287,2022-04-23 03:02:00,717,3,179
5288,2022-03-16 23:40:38,717,4,916
5289,2022-05-28 06:27:37,718,4,235
5290,2021-01-30 21:32:32,719,1,725
5291,2021-03-11 07:03:13,719,3,963
5292,2023-02-19 04:01:56,720,2,35
5293,2023-02-12 05:01:29,720,1,910
5294,2023-04-02 03:04:17,721,1,288
5295,2022-12-20 05:01:50,721,3,324
5296,2022-05-28 11:49:51,721,1,473
5297,2023-03-27 03:24:11,722,2,766
5298,2023-01-22 22:04:29,723,4,27
5299,2021-04-22 20:41:13,723,1,245
5300,2022-07-19 18:16:27,723,1,737
5301,2022-11-27 08:55:07,724,1,203
5302,2021-07-15 20:52:43,724,2,620
5303,2022-04-25 20:19:13,724,2,998
5304,2022-05-31 22:04:21,725,1,566
5305,2023-04-16 12:23:18,726,3,353
5306,2021-01-14 04:37:06,727,1,835
5307,2021-05-08 16:08:56,728,4,552
5308,2020-08-02 17:09:36,728,2,671
5309,2021-03-30 04:35:30,729,3,55
5310,2022-08-02 20:41:48,729,2,682
5311,2021-03-23 07:48:17,729,3,763
5312,2022-03-24 01:54:47,730,4,182
5313,2020-07-14 05:59:57,730,2,657
5314,2021-05-09 16:39:31,731,2,264
5315,2022-03-05 14:25:07,731,3,407
5316,2021-05-27 19:55:08,731,3,703
5317,2023-05-05 00:34:59,732,2,763
5318,2022-02-06 15:42:16,733,2,480
5319,2023-02-11 21:01:49,733,3,970
5320,2020-07-17 10:07:50,734,4,150
5321,2022-07-05 19:06:04,734,1,281
5322,2023-01-25 23:38:20,734,3,334
5323,2021-12-26 05:07:27,735,3,790
5324,2023-05-07 20:30:03,735,1,955
5325,2023-01-04 23:17:29,736,3,242
5326,2022-05-06 09:55:26,736,1,460
5327,2021-09-11 18:49:30,737,2,109
5328,2021-05-20 20:15:11,738,4,139
5329,2021-04-15 15:16:47,738,3,526
5330,2022-04-07 03:55:45,739,4,832
5331,2020-09-10 01:01:51,740,1,251
5332,2021-01-06 00:06:56,740,3,983
5333,2023-04-24 08:48:44,741,1,367
5334,2022-01-16 14:17:13,741,4,869
5335,2022-04-13 16:02:15,742,1,174
5336,2023-03-24 00:01:23,743,1,314
5337,2021-01-01 15:59:44,744,2,341
5338,2021-04-12 07:36:01,745,2,585
5339,2022-07-10 16:20:17,745,3,960
5340,2022-09-10 17:54:58,746,2,223
5341,2020-09-20 17:15:30,746,3,264
5342,2020-09-16 14:33:18,747,4,377
5343,2023-04-01 17:06:55,747,2,797
5344,2020-08-11 18:05:16,748,2,295
5345,2022-08-16 13:31:25,748,1,535
5346,2021-08-14 14:03:19,748,4,725
5347,2023-05-25 17:13:44,749,3,900
5348,2021-03-28 00:44:48,749,2,902
5349,2021-03-05 19:01:06,750,3,698
5350,2021-06-19 10:31:24,750,3,741
5351,2021-07-06 20:40:29,750,3,864
5352,2022-10-25 02:00:02,750,1,959
5353,2023-02-14 11:50:02,751,1,256
5354,2023-04-04 06:43:51,751,1,349
5355,2023-01-09 13:16:24,751,2,546
5356,2023-05-30 15:30:31,752,3,173
5357,2020-11-04 23:05:50,752,3,714
5358,2022-08-10 03:09:49,753,3,118
5359,2022-03-08 12:07:32,753,1,693
5360,2022-04-11 01:48:27,754,3,544
5361,2021-11-01 13:06:20,754,1,582
5362,2021-08-26 08:37:55,755,4,668
5363,2022-02-10 13:57:04,755,3,920
5364,2020-07-11 11:16:34,756,4,204
5365,2022-03-26 08:34:58,757,2,237
5366,2020-12-08 05:28:49,757,4,692
5367,2022-12-12 18:46:25,757,4,852
5368,2021-11-07 11:16:13,758,3,824
5369,2021-11-25 13:04:07,759,3,331
5370,2020-09-17 18:45:54,759,2,767
5371,2021-09-08 14:48:36,759,3,817
5372,2020-11-27 08:23:57,760,3,45
5373,2021-04-13 18:11:17,761,3,568
5374,2020-06-20 21:52:24,761,1,591
5375,2022-08-18 03:47:44,762,1,557
5376,2022-12-24 11:09:04,762,1,658
5377,2022-03-23 01:36:16,763,2,230
5378,2022-09-02 18:01:03,764,4,632
5379,2023-01-03 07:47:14,764,2,945
5380,2022-05-09 01:41:38,765,3,457
5381,2021-11-16 01:59:34,766,2,743
5382,2021-09-19 14:30:40,766,3,1000
5383,2023-01-06 09:40:08,767,4,521
5384,2022-02-04 21:00:09,767,2,893
5385,2022-12-12 15:55:22,768,4,155
5386,2023-05-26 09:24:14,768,2,802
5387,2021-04-24 03:15:55,769,2,302
5388,2022-07-27 17:17:56,769,4,821
5389,2023-04-16 03:11:06,770,2,421
5390,2022-08-13 16:43:00,770,2,922
5391,2021-05-15 16:50:46,771,4,510
5392,2021-09-26 17:31:17,771,1,580
5393,2021-12-07 05:11:14,772,2,419
5394,2022-05-08 04:45:35,773,3,407
5395,2022-07-01 11:38:32,773,3,452
5396,2021-07-30 02:15:36,773,3,460
5397,2020-09-23 02:03:04,774,4,93
5398,2021-11-19 10:31:27,774,1,404
5399,2021-07-07 05:23:45,774,1,903
5400,2022-01-22 23:41:45,775,1,2
5401,2020-10-17 09:33:14,776,1,677
5402,2021-10-15 08:09:23,777,1,531
5403,2022-02-01 12:52:47,778,1,310
5404,2021-10-27 19:12:13,778,1,556
5405,2023-02-04 00:50:42,779,1,419
5406,2022-08-24 03:06:51,780,4,242
5407,2020-08-31 19:27:27,781,4,662
5408,2023-02-08 21:33:38,782,1,62
5409,2021-04-21 10:25:36,782,4,612
5410,2022-01-20 19:57:25,783,3,589
5411,2022-07-29 13:14:07,784,4,753
5412,2022-09-07 15:45:02,785,4,261
5413,2023-02-04 04:02:21,786,1,445
5414,2020-11-20 22:52:54,787,3,152
5415,2023-04-15 06:17:38,788,3,365
5416,2022-09-15 01:32:32,788,1,674
5417,2023-01-28 12:32:58,789,1,538
5418,2023-05-12 00:27:22,790,4,620
5419,2022-05-29 07:36:44,790,1,839
5420,2022-10-03 12:25:19,791,4,724
5421,2022-12-13 15:24:04,792,4,853
5422,2020-07-08 04:43:07,793,1,49
5423,2020-07-07 14:56:12,793,2,244
5424,2021-05-23 17:13:32,793,2,814
5425,2023-01-25 16:44:48,794,2,196
5426,2023-01-12 11:03:07,794,4,509
5427,2022-04-03 03:09:37,795,3,152
5428,2022-10-12 00:28:27,796,1,190
5429,2021-10-11 20:27:32,797,3,455
5430,2022-01-14 16:20:42,797,2,626
5431,2020-12-23 22:19:15,798,3,42
5432,2022-07-05 04:53:12,799,2,895
5433,2022-02-08 03:51:03,800,2,314
5434,2021-09-07 21:04:41,800,4,793
5435,2023-05-01 21:43:07,801,4,509
5436,2022-05-25 22:50:49,801,1,820
5437,2022-10-30 14:31:07,802,4,213
5438,2021-06-11 14:07:33,803,3,631
5439,2021-03-20 09:37:04,804,2,192
5440,2023-05-12 23:29:55,804,4,293
5441,2021-03-15 15:48:32,805,2,656
5442,2020-11-05 08:46:28,806,1,630
5443,2021-07-02 16:19:52,807,1,165
5444,2022-03-04 07:12:43,807,4,201
5445,2023-01-02 05:56:22,807,1,592
5446,2020-10-17 15:50:22,808,1,725
5447,2022-04-24 23:23:08,809,1,189
5448,2023-01-21 05:39:48,809,4,962
5449,2020-07-05 09:01:38,810,1,60
5450,2022-06-01 16:26:30,810,4,488
5451,2021-08-04 07:02:18,811,2,168
5452,2021-09-25 01:38:53,811,4,203
5453,2022-11-10 07:51:38,812,1,811
5454,2021-12-28 06:24:46,813,2,57
5455,2022-05-06 18:59:38,813,3,963
5456,2021-11-27 07:03:33,814,2,31
5457,2022-05-11 03:04:36,814,3,189
5458,2022-11-23 10:48:54,814,4,285
5459,2023-01-19 01:41:29,815,4,248
5460,2021-02-26 22:41:47,815,2,787
5461,2022-10-13 23:54:03,816,1,109
5462,2022-10-01 01:44:28,816,3,537
5463,2022-06-06 01:52:12,817,4,564
5464,2022-08-28 11:45:13,818,3,258
5465,2020-11-19 06:22:52,818,1,302
5466,2021-02-19 07:21:04,819,3,332
5467,2020-11-20 02:08:18,819,2,832
5468,2022-11-13 14:21:35,819,4,910
5469,2020-10-12 05:29:09,820,3,278
5470,2023-04-03 14:53:18,820,1,908
5471,2023-01-29 09:24:02,821,2,84
5472,2021-06-17 12:30:40,821,1,524
5473,2022-04-15 00:59:50,822,3,332
5474,2022-07-20 18:14:32,823,2,100
5475,2023-02-24 17:31:25,823,2,210
5476,2023-03-01 16:39:34,823,3,623
5477,2021-01-09 06:42:36,824,1,153
5478,2022-03-23 17:26:54,824,3,250
5479,2022-04-25 23:01:30,824,2,891
5480,2022-03-27 08:20:03,825,1,511
5481,2022-11-15 15:01:10,826,3,356
5482,2020-09-30 10:15:23,827,2,171
5483,2022-08-04 03:35:30,827,1,297
5484,2022-09-30 15:49:41,827,2,526
5485,2021-02-25 20:18:08,828,2,464
5486,2022-06-13 19:11:09,828,3,799
5487,2022-06-01 05:42:19,828,3,889
5488,2022-02-05 23:37:15,829,1,260
5489,2022-05-30 05:20:27,829,2,718
5490,2022-02-23 00:46:51,830,2,123
5491,2023-05-07 06:39:51,831,2,101
5492,2021-07-13 15:29:15,832,1,3
5493,2021-03-26 10:10:42,832,2,572
5494,2022-11-19 21:53:42,833,1,449
5495,2020-12-29 04:17:37,833,4,703
5496,2021-02-26 20:25:13,833,2,865
5497,2023-04-18 05:14:03,834,2,278
5498,2020-06-12 03:33:36,835,3,8
5499,2022-01-23 12:25:40,835,1,785
5500,2021-06-10 03:58:45,835,3,938
5501,2022-01-18 03:39:06,836,1,339
5502,2021-03-18 01:27:42,837,1,632
5503,2020-10-20 10:47:59,838,2,904
5504,2020-08-12 15:55:57,839,3,372
5505,2020-09-12 05:24:55,840,2,619
5506,2020-12-25 23:23:33,840,1,757
5507,2022-09-07 03:36:41,841,4,308
5508,2022-05-20 17:58:46,841,2,358
5509,2022-05-25 13:00:09,842,4,803
5510,2022-05-06 05:07:39,843,1,556
5511,2021-03-21 20:17:40,844,1,49
5512,2021-05-02 19:20:18,844,4,927
5513,2021-08-21 08:40:30,845,1,288
5514,2023-05-11 06:40:17,845,3,290
5515,2023-04-26 16:34:30,845,2,598
5516,2022-01-28 06:46:38,846,2,779
5517,2022-10-31 19:29:03,847,1,19
5518,2021-05-29 13:05:55,847,1,122
5519,2020-07-04 17:24:34,847,2,133
5520,2022-03-21 12:47:07,847,1,896
5521,2020-11-07 06:07:56,848,3,95
5522,2021-06-15 17:20:24,848,2,97
5523,2021-03-30 02:09:41,849,3,839
5524,2020-10-06 20:54:03,849,3,947
5525,2022-08-11 09:33:31,850,3,144
5526,2022-12-19 09:23:53,850,4,472
5527,2022-02-15 12:25:57,850,1,489
5528,2020-12-11 23:31:36,850,2,967
5529,2021-02-06 15:00:26,851,3,448
5530,2022-08-31 17:17:29,851,3,685
5531,2020-12-30 17:22:03,852,4,893
5532,2023-03-19 22:15:17,853,3,455
5533,2023-05-09 18:25:33,853,1,775
5534,2021-01-17 21:41:24,853,2,958
5535,2020-12-20 22:10:22,854,4,272
5536,2022-04-10 01:57:57,854,3,433
5537,2020-09-11 21:41:23,855,3,743
5538,2021-01-15 02:18:28,855,4,878
5539,2020-09-27 08:31:54,855,4,929
5540,2020-12-09 13:13:41,856,2,360
5541,2021-06-15 22:26:26,856,4,928
5542,2020-06-16 11:12:36,857,4,516
5543,2020-11-03 02:55:12,858,2,422
5544,2022-02-04 18:29:08,858,4,517
5545,2021-07-12 04:50:12,859,1,559
5546,2023-05-31 13:25:22,859,2,735
5547,2022-05-13 11:23:43,860,2,460
5548,2021-06-13 15:36:00,860,2,824
5549,2022-07-08 17:44:09,861,3,972
5550,2021-01-20 20:28:25,862,3,178
5551,2022-08-24 05:16:17,862,1,819
5552,2021-01-08 03:47:06,863,3,143
5553,2020-11-02 16:22:10,864,2,6
5554,2023-01-01 04:50:55,864,3,369
5555,2020-09-27 08:41:27,865,2,235
5556,2021-04-13 17:22:55,865,1,855
5557,2021-12-21 03:56:05,866,1,714
5558,2021-03-03 06:13:02,866,3,853
5559,2020-09-21 02:36:28,867,3,982
5560,2022-06-14 09:29:04,868,4,251
5561,2023-05-03 04:37:51,868,3,922
5562,2021-07-28 18:31:01,869,4,614
5563,2022-02-13 14:02:22,870,3,481
5564,2021-05-21 19:59:21,871,3,196
5565,2020-07-10 05:20:10,871,1,350
5566,2022-09-11 09:22:30,872,1,283
5567,2020-10-07 01:59:37,872,1,670
5568,2021-07-18 17:23:58,873,4,586
5569,2020-09-23 16:32:29,874,3,709
5570,2022-03-13 05:35:09,875,1,196
5571,2021-06-03 21:09:13,875,4,650
5572,2020-07-09 07:32:21,876,2,289
5573,2022-04-29 16:45:25,876,2,369
5574,2022-10-11 02:25:17,877,3,391
5575,2021-01-28 07:05:18,877,4,719
5576,2020-09-15 08:46:45,878,4,560
5577,2022-12-27 22:54:12,879,4,166
5578,2021-09-16 12:02:39,880,2,72
5579,2021-10-27 14:36:12,880,2,356
5580,2020-06-27 16:57:41,880,4,591
5581,2021-02-16 14:43:46,880,4,946
5582,2021-04-23 23:06:00,881,3,169
5583,2021-12-30 10:13:54,881,4,798
5584,2021-05-26 02:23:35,882,4,190
5585,2021-11-09 17:16:45,882,4,293
5586,2020-12-19 10:39:44,883,2,164
5587,2020-11-25 14:57:43,884,4,368
5588,2021-09-06 12:12:49,884,2,450
5589,2022-02-05 17:17:37,884,4,746
5590,2022-12-30 18:32:55,885,1,71
5591,2021-04-27 20:40:35,886,2,145
5592,2023-05-19 01:48:28,886,4,729
5593,2020-07-28 08:09:17,887,2,740
5594,2020-09-15 10:33:56,888,2,365
5595,2021-07-12 23:14:48,889,3,417
6143,2020-12-18 02:29:32,1,4,723
6144,2020-10-13 22:01:26,1,4,875
6145,2022-06-29 03:55:03,2,1,479
6146,2020-07-17 12:06:52,3,2,197
6147,2022-02-16 18:48:28,4,2,363
6148,2021-10-31 00:12:53,4,3,608
6149,2022-11-19 18:42:10,5,1,787
6150,2021-08-06 09:18:50,6,2,892
6151,2020-08-16 00:31:50,7,3,938
6152,2022-09-21 14:09:03,8,2,365
6153,2023-05-22 15:59:12,9,1,953
6154,2023-02-21 00:17:03,10,2,851
6155,2021-06-05 21:24:49,11,1,352
6156,2021-02-14 12:11:35,12,2,28
6157,2021-09-27 06:50:16,12,3,890
6158,2021-03-09 12:04:24,13,3,388
6159,2023-02-20 15:45:02,13,2,439
6160,2023-03-28 14:29:33,14,4,463
6161,2022-07-11 05:29:56,14,4,921
6162,2023-01-31 13:56:26,15,1,338
6163,2022-02-21 15:16:27,15,3,444
6164,2023-03-14 12:38:19,15,2,542
6165,2021-10-07 22:33:34,15,3,913
6166,2021-01-18 18:46:33,16,4,613
6167,2023-04-16 01:35:54,16,3,623
6168,2021-04-18 21:16:57,17,4,926
6169,2023-04-16 21:52:41,18,3,90
6170,2022-02-13 00:01:54,19,1,979
6171,2020-11-22 11:35:44,20,1,534
6172,2023-02-23 19:55:28,20,1,676
6173,2023-01-16 02:05:58,21,2,568
6174,2021-09-21 20:27:46,22,3,85
6175,2021-08-18 01:47:23,23,1,456
6176,2022-09-07 09:44:06,24,1,469
6177,2022-08-07 16:44:57,24,4,519
6178,2020-07-02 06:30:57,25,3,139
6179,2023-05-12 12:57:07,25,2,400
6180,2021-08-14 11:20:11,26,1,311
6181,2022-10-04 18:43:02,27,1,902
6182,2021-02-11 05:29:40,27,3,951
6183,2021-08-02 23:50:07,28,2,97
6184,2021-05-22 11:18:48,28,2,197
6185,2022-05-09 16:19:41,28,2,293
6186,2021-06-23 08:18:36,28,1,671
6187,2023-02-12 02:49:57,28,4,952
6188,2023-03-08 18:55:09,29,4,193
6189,2021-09-14 13:51:56,29,3,505
6190,2022-12-22 13:04:08,29,1,871
6191,2021-06-12 19:24:41,30,1,185
6192,2022-12-22 03:05:28,30,1,435
6193,2020-09-26 19:55:27,31,2,748
6194,2021-07-03 06:38:00,32,2,224
6195,2023-03-06 10:36:33,33,1,514
6196,2021-02-06 13:46:08,34,2,495
6197,2020-07-31 14:01:21,35,4,550
6198,2023-05-18 14:24:04,35,1,877
6199,2021-03-18 19:18:52,36,1,282
6200,2020-11-14 13:15:35,36,3,616
6201,2021-11-25 21:59:42,37,3,452
6202,2020-07-23 02:27:54,37,3,699
6203,2021-09-23 08:46:30,38,4,177
6204,2023-01-26 16:26:00,38,2,333
6205,2023-01-22 09:09:01,39,3,474
6206,2022-09-29 17:50:58,40,4,131
6207,2022-11-19 08:41:01,40,4,588
6208,2022-05-06 20:14:17,41,4,201
6209,2022-11-13 10:15:52,41,2,637
6210,2022-08-20 04:46:31,42,1,308
6211,2022-07-01 14:14:35,42,4,550
6212,2022-01-07 03:32:08,43,3,865
6213,2023-02-09 02:52:58,44,2,787
6214,2021-02-24 14:50:39,45,3,155
6215,2022-02-22 07:59:19,45,3,819
6216,2022-08-23 10:04:45,46,4,255
6217,2023-03-06 15:30:09,46,1,899
6218,2022-11-07 03:43:37,47,3,735
6219,2020-10-25 19:11:12,48,2,85
6220,2021-02-13 10:53:47,49,1,336
6221,2021-03-09 02:14:43,49,3,949
6222,2022-09-08 08:29:20,50,1,104
6223,2020-08-23 12:58:21,50,1,975
6224,2022-04-20 17:58:15,51,1,217
6225,2021-03-13 00:35:18,51,1,232
6226,2021-04-04 09:19:58,51,1,888
6227,2023-05-17 19:55:15,52,4,649
6228,2021-01-31 22:23:51,52,4,924
6229,2021-07-02 22:09:29,52,1,932
6230,2023-01-09 19:19:05,53,1,65
6231,2021-03-19 15:30:53,54,3,150
6232,2021-02-02 16:48:46,54,1,269
6233,2023-01-20 03:42:16,55,2,794
6234,2022-06-16 06:57:41,56,3,263
6235,2020-06-13 18:49:20,56,1,837
6236,2020-09-09 22:51:54,57,1,227
6237,2022-05-05 16:55:39,57,3,600
6238,2021-07-18 11:43:58,58,4,154
6239,2021-07-10 14:28:15,58,2,493
6240,2022-04-17 17:14:46,59,3,36
6241,2022-02-13 21:19:55,59,3,271
6242,2020-12-02 01:59:15,60,2,751
6243,2020-08-17 05:40:08,60,4,876
6244,2022-11-19 09:42:58,61,3,389
6245,2020-06-03 05:28:48,61,2,838
6246,2022-04-17 08:34:07,62,2,695
6247,2023-01-09 09:22:37,63,2,359
6248,2023-01-29 20:56:20,64,3,396
6249,2020-07-24 17:20:31,65,4,317
6250,2023-03-18 12:56:23,65,4,584
6251,2021-03-15 09:40:15,66,3,208
6252,2022-03-14 11:11:00,66,4,636
6253,2023-03-24 21:20:24,66,3,759
6254,2021-10-17 08:42:22,66,2,966
6255,2021-04-14 13:15:03,67,1,61
6256,2021-07-09 21:18:05,67,3,978
6257,2021-08-06 13:21:59,68,4,991
6258,2020-11-28 06:08:31,69,2,213
6259,2022-02-22 12:17:38,69,4,987
6260,2021-10-31 02:11:58,70,4,823
6261,2022-09-30 19:02:17,70,4,998
6262,2021-12-28 21:49:29,71,4,669
6263,2023-05-18 19:13:14,72,2,626
6264,2020-07-07 16:39:35,73,3,607
6265,2022-08-21 15:26:45,74,2,261
6266,2022-09-30 15:25:36,75,4,786
6267,2020-09-21 01:59:23,75,4,979
6268,2023-03-28 10:51:32,76,1,295
6269,2023-04-12 12:18:20,76,1,592
6270,2022-06-02 07:58:16,77,2,316
6271,2020-09-10 08:35:33,78,2,389
6272,2022-08-24 11:24:51,78,1,871
6273,2021-04-20 11:25:43,79,1,644
6274,2023-02-27 10:18:35,80,3,276
6275,2022-07-22 12:55:14,80,2,769
6276,2021-05-24 00:35:45,81,2,60
6277,2022-09-19 06:55:55,81,4,497
6278,2022-05-04 22:14:23,82,2,320
6279,2021-04-10 16:03:39,82,2,774
6280,2022-05-26 00:53:28,83,1,640
6281,2023-05-11 08:16:43,83,2,917
6282,2022-06-22 21:10:07,84,1,322
6283,2021-01-19 07:35:21,84,3,344
6284,2022-12-15 17:34:19,85,2,851
6285,2020-12-19 17:27:31,86,2,426
6286,2023-01-10 21:27:34,86,3,504
6287,2023-01-31 02:29:53,87,2,162
6288,2020-08-03 14:13:18,88,2,129
6289,2020-09-10 23:37:23,88,2,981
6290,2021-02-22 00:44:05,89,2,25
6291,2022-09-26 09:14:54,90,1,362
6292,2021-12-14 16:59:51,90,3,550
6293,2022-09-30 15:36:40,91,4,21
6294,2020-11-19 15:31:42,91,3,183
6295,2023-05-04 02:26:02,91,3,422
6296,2020-09-19 18:22:56,91,3,811
6297,2020-11-09 07:14:55,92,1,436
6298,2023-01-25 12:10:50,93,1,900
6299,2021-11-03 14:05:12,94,1,753
6300,2020-08-15 05:54:52,94,2,870
6301,2020-06-26 01:29:28,95,4,230
6302,2022-11-07 14:59:41,96,2,488
6303,2021-02-03 23:22:20,97,2,794
6304,2023-05-17 13:00:50,98,3,842
6305,2022-07-15 04:48:33,99,2,356
6306,2022-01-22 14:08:24,100,4,309
6307,2020-07-30 01:16:28,101,1,230
6308,2020-09-01 08:50:55,101,1,234
6309,2020-10-03 04:32:48,101,1,829
6310,2021-08-03 22:38:38,102,4,730
6311,2021-09-01 21:12:36,103,2,203
6312,2021-08-29 23:05:10,103,1,564
6313,2020-10-17 23:38:36,104,4,159
6314,2022-06-02 17:20:26,105,3,69
6315,2022-01-24 12:34:25,105,1,618
6316,2021-09-22 02:43:33,105,2,655
6317,2021-06-08 02:31:21,105,2,883
6318,2021-12-25 15:17:30,106,4,45
6319,2023-01-13 19:43:49,107,4,14
6320,2023-02-02 13:08:49,107,4,249
6321,2020-08-23 16:06:42,107,1,665
6322,2021-09-05 11:41:45,107,3,722
6323,2021-05-12 21:06:39,108,2,217
6324,2021-01-10 23:44:04,108,4,311
6325,2020-07-14 12:51:05,108,1,355
6326,2023-02-22 22:27:39,109,4,572
6327,2023-03-23 14:59:11,109,3,683
6328,2022-03-18 02:29:09,110,4,761
6329,2023-03-20 00:15:03,111,4,215
6330,2021-06-13 22:17:14,112,4,217
6331,2020-11-16 05:05:29,112,2,522
6332,2022-11-03 08:02:40,113,4,17
6333,2023-05-05 02:55:05,113,2,338
6334,2021-03-04 22:56:11,113,3,449
6335,2020-06-25 17:25:23,113,4,598
6336,2020-11-10 20:30:18,113,2,611
6337,2022-04-09 08:40:48,114,3,945
6338,2021-08-24 20:16:14,115,3,216
6339,2021-02-12 10:54:59,115,3,546
6340,2022-08-29 16:52:12,115,1,940
6341,2020-09-30 22:10:27,116,1,746
6342,2021-07-15 21:22:23,117,4,301
6343,2020-09-25 06:24:56,117,3,824
6344,2022-05-07 17:25:54,118,4,84
6345,2021-04-10 01:21:27,118,3,712
6346,2022-04-19 04:48:06,118,4,864
6347,2021-06-15 22:54:24,119,1,297
6348,2023-03-27 23:54:28,119,2,615
6349,2022-08-25 23:58:44,120,2,508
6350,2022-06-25 16:19:26,121,2,476
6351,2021-07-26 14:14:12,121,1,630
6352,2020-09-08 19:28:40,121,1,732
6353,2021-03-24 17:50:28,121,2,894
6354,2021-05-22 11:34:31,122,2,520
6355,2022-08-04 03:15:07,123,3,528
6356,2022-12-22 21:30:08,124,4,609
6357,2022-06-27 11:10:20,125,3,92
6358,2021-09-23 10:38:42,125,3,265
6359,2020-09-15 21:35:53,125,2,679
6360,2023-02-22 18:27:00,126,2,331
6361,2021-08-27 04:03:45,127,4,675
6362,2022-05-12 23:01:55,128,2,198
6363,2022-04-06 08:56:11,129,1,99
6364,2022-12-23 02:23:46,129,3,118
6365,2022-06-14 04:59:46,129,4,217
6366,2021-01-12 17:15:17,130,1,889
6367,2022-10-29 10:46:09,131,3,218
6368,2021-09-01 17:12:52,132,1,655
6369,2022-07-09 06:02:53,133,2,66
