line_id,order_id,book_id,price
7323,2273,7950,0.93
7324,2274,994,6.14
7325,2275,2962,8.2
7326,2276,2813,0.67
7327,2277,4541,18.81
7328,2278,5333,11.48
7329,2279,4818,8.85
7330,2280,10160,4.77
7331,2281,5031,10.92
7332,2282,4151,4.55
7333,2283,203,8.17
7334,2284,11001,14.35
7335,2285,6910,19.05
7336,2286,10022,12.91
7337,2287,5849,13.83
7338,2288,9794,6.54
7339,2289,11059,19.78
7340,2290,10716,16.97
7341,2291,3940,4.49
7342,2292,665,12.51
7343,2293,10551,17.29
7344,2294,5329,16.01
7345,2295,6284,8.46
7346,2296,4670,16.61
7347,2297,9927,19.41
7348,2298,1943,19.25
7349,2299,3205,11.06
7350,2300,10019,16.87
7351,2301,5754,1.09
7352,2302,8021,8.82
7353,2303,477,17.81
7354,2304,3619,19.08
7355,2305,8841,2.21
7356,2306,1882,10.28
7357,2307,685,15.33
7358,2308,7205,18.77
7359,2309,8345,18.68
7360,2310,4685,6.06
7361,2311,2790,6.91
7362,2312,10841,16.72
7363,2313,2851,15.47
7364,2314,1089,3.39
7365,2315,6164,5.22
7366,2316,7167,8.74
7367,2317,2816,19.08
7368,2318,124,3.87
7369,2319,10392,1.79
7370,2320,7189,19.23
7371,2321,9669,9.22
7372,2322,7752,2.03
7373,2323,4634,15.57
7374,2324,7145,17.51
7375,2325,5033,12.69
7376,2326,9063,3.4
7377,2327,4517,10.39
7378,2328,4240,6.92
7379,2329,6528,17.91
7380,2330,7993,18.09
7381,2331,4094,2.52
7382,2332,5851,5.03
7383,2333,7556,12.83
7384,2334,1886,18.47
7385,2335,1208,15.45
7386,2336,5976,7.35
7387,2337,2529,0.67
7388,2338,5396,6.5
7389,2339,1881,17.41
7390,2340,9417,12.4
7391,2341,6233,18.83
7392,2342,293,6.15
7393,2343,5095,7.35
7394,2344,5160,4.33
7395,2345,7683,16.06
7396,2346,10512,6.28
7397,2347,8198,14.83
7398,2348,5522,5.15
7399,2349,8881,4.37
7400,2350,7771,16.73
7401,2351,971,18.53
7402,2352,4122,1.46
7403,2353,2817,0.94
7404,2354,5302,4.81
7405,2355,8613,2.97
7406,2356,4671,13.07
7407,2357,102,1.69
7408,2358,4395,14.43
7409,2359,4709,19.02
7410,2360,5401,11.48
7411,2361,4614,7.01
7412,2362,5663,9.86
7413,2363,10433,4.19
7414,2364,2622,10.98
7415,2365,416,10.8
7416,2366,6552,6.47
7417,2367,9473,5.73
7418,2368,9761,10.55
7419,2369,57,8.87
7420,2370,2242,13.55
7421,2371,8704,17.59
7422,2372,563,12.29
7423,2373,10241,15.17
7424,2374,361,17.72
7425,2375,3693,0.04
7426,2376,157,1.29
7427,2377,3114,4.12
7428,2378,2114,6.64
7429,2379,1005,9.11
7430,2380,68,13.28
7431,2381,3361,10.37
7432,2382,7623,17.42
7433,2383,3328,17.65
7434,2384,5737,18.61
7435,2385,1168,14.67
7436,2386,3930,11.3
7437,2387,8530,2.75
7438,2388,4304,10.44
7439,2389,5000,13.62
7440,2390,639,4.87
7441,2391,516,10.01
7442,2392,4046,6.33
7443,2393,5470,10.17
7444,2394,749,16.23
7445,2395,9511,16.8
7446,2396,7079,13.21
7447,2397,4383,19.76
7448,2398,8432,16.51
7449,2399,9502,15.87
7450,2400,4515,12.96
7451,2401,254,3.4
7452,2402,8688,7.9
7453,2403,7024,19.44
7454,2404,10763,18.39
7455,2405,7753,14.49
7456,2406,5933,9.84
7457,2407,9564,16.45
7458,2408,5929,3.95
7459,2409,4326,7.02
7460,2410,6564,17.92
7461,2411,7905,17.29
7462,2412,2113,7.13
7463,2413,2365,19.87
7464,2414,3668,13.36
7465,2415,3901,14.98
7466,2416,7725,4.47
7467,2417,394,10.12
7468,2418,4725,12.09
7469,2419,8329,18.59
7470,2420,4465,4.36
7471,2421,9862,15.56
7472,2422,2556,16.31
7473,2423,4308,9.8
7474,2424,3218,19.51
7475,2425,103,2.4
7476,2426,6370,10.05
7477,2427,8847,9.36
7478,2428,10614,7.32
7479,2429,10786,14.96
7480,2430,9261,18.35
7481,2431,997,13.92
7482,2432,2357,19.41
7483,2433,2420,3.51
7484,2434,2516,12.07
7485,2435,3774,17.71
7486,2436,4557,7.83
7487,2437,8112,9.41
7488,2438,1849,8.37
7489,2439,6615,14.34
7490,2440,8907,17.04
7491,2441,9562,14.81
7492,2442,1376,7.94
7493,2443,6843,17.67
7494,2444,6368,4.22
7495,2445,3773,1.24
7496,2446,3245,5.46
7497,2447,5447,12.58
7498,2448,7516,9.82
7499,2449,4778,13.46
7500,2450,870,7.42
7501,2451,6905,19.8
7502,2452,971,9.33
7503,2453,797,19.16
7504,2454,6409,0.11
7505,2455,3328,9.58
7506,2456,5548,1.11
7507,2457,8692,14.79
7508,2458,3947,11.1
7509,2459,7895,17.67
7510,2460,3220,15.92
7511,2461,1247,3.44
7512,2462,5828,2.06
7513,2463,10502,8.2
7514,2464,2437,17.29
7515,2465,7415,14.76
7516,2466,7691,4.84
7517,2467,1510,19.05
7518,2468,3963,18.46
7519,2469,6080,19.26
7520,2470,1962,19.84
7521,2471,4803,3.64
7522,2472,6833,10.5
7523,2473,8715,6.82
7524,2474,3942,14.98
7525,2475,7583,3.22
7526,2476,8458,6.36
7527,2477,3446,11.88
7528,2478,468,8.55
7529,2479,126,15.48
7530,2480,9299,17.14
7531,2481,8660,6.41
7532,2482,2964,7.42
7533,2483,615,3.27
7534,2484,7254,15.38
7535,2485,9901,2.84
7536,2486,448,15.5
7537,2487,8402,9.01
7538,2488,10974,11.61
7539,2489,10487,19.43
7540,2490,347,4.81
7541,2491,1213,16.47
7542,2492,8800,9.68
7543,2493,520,15.64
7544,2494,8556,9.98
7545,2495,2108,8.99
7546,2496,7546,0.86
7547,2497,2006,15.45
7548,2498,3572,5.76
7549,2499,5305,10.4
7550,2500,1895,5.82
8192,10960,10537,14.7
8193,11041,7167,4.4
8194,9035,8911,0.07
8195,8443,9148,2.18
8196,9016,4663,1.86
8197,848,10238,11.95
8198,6508,4314,18.71
8199,6851,3800,14.09
8200,6719,11043,19.19
8201,8860,4967,4.57
8202,2047,3428,10.73
8203,4187,7574,7.99
8204,142,7518,7.48
8205,1405,694,6.14
8206,9674,9639,6.52
8207,1673,4118,16.89
8208,2179,8704,18.11
8209,804,4601,1.22
8210,8488,11032,19.02
8211,9367,1061,9.38
8212,755,934,8.23
8213,386,2172,19.35
8214,11326,6541,18.61
8215,4387,118,0.87
8216,758,7408,6.38
8217,5525,10102,10.57
8218,6,1248,10.99
8219,8812,9733,7.25
8220,6277,10876,17.52
8221,6691,7195,4.42
8222,6410,3848,14.32
8223,7113,9683,6.76
8224,7185,4794,2.81
8225,5282,5321,7.54
8226,5186,10344,12.67
8227,11434,2422,1.46
8228,7271,7033,2.9
8229,4522,5332,7.6
8230,249,10328,12.51
8231,1104,7516,7.21
8232,2344,7836,10.07
8233,4863,6442,17.53
8234,9346,491,4.03
8235,2227,2582,2.82
8236,1181,7267,4.92
8237,1825,2467,1.78
8238,10841,1891,16.59
8239,8222,2776,4.54
8240,1848,6901,1.61
8241,247,6453,17.58
8242,11338,3002,6.56
8243,5046,4182,17.17
8244,9776,4600,0.92
8245,11396,1301,11.26
8246,1325,3788,13.6
8247,10983,2539,2.37
8248,4933,4479,19.8
8249,7057,7,19.59
8250,8367,4384,18.93
8251,6959,2932,5.87
8252,10539,7096,3.29
8253,9430,2364,0.75
8254,2112,1768,15.39
8255,7248,6030,13.69
8256,11033,7302,5.11
8257,9563,5692,10.64
8258,2228,6912,1.59
8259,9518,2572,2.58
8260,10506,6387,16.86
8261,10293,6722,19.87
8262,4174,6858,1.08
8263,10875,5928,12.71
8264,5120,1546,13.32
8265,2360,9211,2.21
8266,1191,4677,1.44
8267,2077,5082,5.08
8268,2372,5307,7.1
8269,10237,4935,3.75
8270,6255,1936,16.79
8271,84,2890,5.36
8272,6809,1262,10.73
8273,6213,6710,19.68
8274,9277,8009,11.36
8275,4823,9893,8.29
8276,9271,8971,0.01
8277,931,7666,8.27
8278,9548,3904,14.46
8279,8354,1456,12.45
8280,1959,2428,1.16
8281,1843,4677,1.36
8282,4134,5176,5.84
8283,1432,2529,2.04
8284,27,7019,2.39
8285,1532,6990,2.12
8286,10392,2569,2.37
8287,4759,7215,4.12
8288,694,7547,7.09
8289,6660,648,5.08
8290,10955,2512,1.82
8291,9052,3888,14.18
8292,4170,2416,0.94
8293,937,9805,7.34
8294,4503,9641,5.84
8295,683,73,19.84
8296,2103,6956,1.69
8297,2140,9463,4.22
8298,6533,8237,13.2
8299,2326,1488,12.54
8300,10275,8200,12.84
8301,1671,6050,13.49
8302,990,1106,9.05
8303,11415,4853,2.71
8304,1776,8382,14.44
8305,10986,6648,18.84
8306,281,2184,18.71
8307,983,2698,3.31
8308,7188,171,0.59
8309,8362,5830,11.42
8310,1591,10829,16.35
8311,71,2498,1.47
8312,1011,3582,11.2
8313,2106,5996,12.9
8314,6579,232,1.09
8315,6272,7476,6.17
8316,10524,7651,7.75
8317,4279,4382,18.36
8318,7069,6268,15.31
8319,9408,1895,16
8320,1345,8946,19.36
8321,8515,4904,3.03
8322,4246,6837,0.4
8323,8687,8981,19.66
8324,1893,9136,1.05
8325,1301,5479,8.17
8326,6368,5967,12.56
8327,497,5107,4.83
8328,4113,9680,5.93
8329,10478,1589,13.2
8330,8594,2223,18.9
8331,1604,9257,2.11
8332,10544,1803,15.12
8333,893,10207,10.65
8334,583,7149,3.15
8335,9338,4032,15.13
8336,8940,7800,9
8337,419,2790,3.96
8338,5356,2490,1.24
8339,4659,449,2.88
8340,8625,1213,9.73
8341,996,883,6.77
8342,1698,10471,12.94
8343,2200,9550,4.66
8344,436,248,1.05
8345,10464,457,2.92
8346,6464,269,1.23
8347,1487,5917,11.99
8348,6610,1599,13.18
8349,4931,5635,9.46
8350,8738,2256,19.08
8351,4450,6543,17.61
8352,301,7157,3.13
8353,5550,8647,16.51
8354,1851,3525,10.47
8355,4268,8050,11.13
8356,4702,7628,7.33
8357,1316,6352,15.86
8358,7229,3471,9.96
8359,412,7854,9.34
8360,7018,125,19.86
8361,5413,6248,14.89
8362,2043,1566,12.8
8363,8379,5367,6.95
8364,9477,2910,4.86
8365,4805,10280,11.09
8366,9012,8426,14.42
8367,9310,4455,18.71
8368,4394,384,2.12
8369,6406,1706,13.99
8370,582,2709,2.99
8371,2287,1850,15.27
8372,425,7431,5.41
8373,2145,2410,0.24
8374,9398,3698,11.79
8375,11021,9208,1.28
8376,1275,1636,13.22
8377,8232,10073,9.04
8378,686,689,4.68
8379,1863,5891,11.42
8380,944,3936,13.84
8381,9773,10539,13.19
8382,1485,8169,11.88
8383,8708,6423,16.15
8384,9330,1548,12.34
8385,8295,1992,16.32
8386,1056,2525,1.09
8387,8974,7267,3.7
8388,910,2304,19.09
8389,8567,6484,16.65
8390,5528,10869,16.06
8391,6934,9107,0.22
8392,6388,9091,0.08
8393,403,10268,10.65
8394,1217,265,0.74
8395,8856,8288,12.85
8396,8923,4426,18.11
8397,197,10186,9.88
8398,818,11006,17.25
8399,1144,6257,14.56
8400,8935,8384,13.67
8401,148,10405,11.83
8402,470,5955,11.82
8403,10940,6055,12.71
8404,90,10002,8.19
8405,1404,8313,12.97
8406,1288,1189,8.95
8407,4800,8236,12.28
8408,306,6148,13.51
8409,5227,4680,0.31
8410,964,564,3.31
8411,1576,7910,9.33
8412,502,10124,9.23
8413,2463,412,1.93
8414,1410,10708,14.47
8415,373,10062,8.65
8416,6565,6657,18.05
8417,10440,8302,12.83
8418,1596,9065,19.68
8419,10264,1950,15.73
8420,6918,7419,4.89
8421,1031,10613,13.55
8422,4542,4860,1.85
8423,7095,3476,9.4
8424,10880,9430,2.91
8425,4557,6764,18.95
8426,5444,10524,12.74
8427,4943,4124,15.21
8428,8955,4481,18.41
8429,1477,5426,6.9
8430,2124,8352,13.19
8431,218,1420,10.88
8432,10510,188,19.8
8433,263,4662,0
8434,4186,3666,11.05
8435,9015,7321,3.9
8436,9675,2018,16.22
8437,2092,6504,16.53
8438,6685,797,5.22
8439,4165,4086,14.77
8440,4870,1346,10.14
8441,1605,9422,2.71
8442,8470,2971,4.7
8443,484,10836,15.39
8444,10936,4898,2.02
8445,6307,10147,9.2
8446,7067,10128,9.02
8447,9244,2568,1.05
8448,8603,4655,19.81
8449,2319,881,5.89
8450,4687,6854,19.56
8451,2417,7869,8.68
8452,8735,4275,16.36
8453,2010,10787,14.89
8454,5031,2533,0.69
8455,140,1527,11.64
8456,4527,2459,0.01
8457,6480,6774,18.78
8458,5450,1267,9.28
8459,8290,8612,15.29
8460,9739,9460,2.9
8461,6804,7958,9.4
8462,1804,4500,18.32
8463,1058,10777,14.71
8464,2166,3870,12.62
8465,1335,7400,4.35
8466,6245,3604,10.21
8467,4404,5126,3.89
8468,5494,10326,10.61
8469,1245,6043,12.1
8470,2393,9716,5.1
8471,6149,6306,14.44
8472,926,4454,17.79
8473,6167,6704,18.01
8474,5333,320,0.63
8475,8675,1331,9.72
8476,8251,8929,18
8477,6894,4466,17.89
8478,1319,10623,13.22
8479,5078,10017,7.75
8480,9305,150,19.07
8481,2032,3713,11.09
8482,6407,1032,6.97
8483,8333,4435,17.56
8484,1384,4706,19.99
8485,6923,11053,17.03
8486,4990,5240,4.78
8487,9406,8258,11.9
8488,10350,11049,16.97
8489,1442,5187,4.28
8490,883,845,5.25
8491,8192,490,2.06
8492,10917,8014,9.68
8493,10394,1042,6.97
8494,10430,9135,19.7
8495,1214,10215,9.42
8496,9722,1120,7.66
8497,1057,4877,1.4
8498,8576,5786,9.57
8499,4485,5274,4.95
8500,835,7455,4.54
8501,8241,7962,9.06
8502,189,6273,13.89
8503,6855,4172,14.99
8504,1954,3117,5.5
8505,8757,11,17.59
8506,5360,2841,3.02
8507,7079,397,1.05
8508,10317,7117,1.44
8509,5264,2019,15.62
8510,8526,5721,8.88
8511,8695,5762,9.23
8512,9438,4396,16.95
8513,6978,8212,11.25
8514,5241,4209,15.26
8515,9521,6909,19.52
8516,10416,5722,8.85
8517,1951,8826,16.75
8518,10928,659,3.34
8519,7289,3357,7.59
8520,4812,9290,0.91
8521,6799,5427,6.18
8522,9629,9211,0.19
8523,6733,3134,5.56
8524,6198,1195,8.13
8525,5581,5905,10.45
8526,9742,2196,17.11
8527,4282,8109,10.24
8528,1554,8765,16.14
8529,10557,6967,19.98
8530,720,8294,11.86
8531,5041,2541,0.16
8532,639,8332,12.2
8533,10342,2247,17.5
8534,4133,6947,19.72
8535,2125,2782,2.26
8536,2438,1674,12.29
8537,6676,2954,3.75
8538,9278,7810,7.4
8539,5375,1264,8.57
8540,10312,2623,0.77
8541,5267,4161,14.58
8542,534,6973,19.84
8543,1308,3549,9.06
8544,1617,7268,2.48
8545,6875,6887,19.05
8546,34,2448,19.15
8547,6622,5327,5.02
8548,1667,6686,17.22
8549,2418,10436,10.92
8550,1458,3166,5.57
8551,7114,4609,18.53
8552,7118,8580,14.21
8553,2149,3334,7.04
8554,10310,6559,16.02
8555,10397,6511,15.59
8556,4899,8552,13.94
8557,415,5335,4.97
8558,10598,5206,3.81
8559,5019,3589,9.27
8560,4418,388,0.5
8561,6258,2110,15.97
8562,6151,5819,9.31
8563,1747,3474,8.23
8564,6449,8811,16.2
8565,163,10590,12.17
8566,863,8124,9.99
8567,6642,3646,9.74
8568,912,1695,12.18
8569,4287,9690,4.04
8570,2325,6969,19.57
8571,9647,397,0.51
8572,8741,8827,16.27
8573,4337,8538,13.66
8574,10495,4114,13.88
8575,9421,2809,2.13
8576,10813,1688,12.06
8577,2184,2643,0.63
8578,6336,7489,4.16
8579,4472,7909,7.93
8580,10461,8022,8.93
8581,7193,1592,11.14
8582,320,8998,17.7
8583,6292,8774,15.66
8584,8711,4133,13.95
8585,6694,2768,1.67
8586,6578,8508,13.25
8587,9294,1735,12.38
8588,9441,6287,13.29
8589,2371,5976,10.48
8590,7300,9894,5.68
8591,529,2752,1.46
8592,10454,3706,10.04
8593,74,560,1.76
8594,9049,11034,15.89
8595,1873,5908,9.82
8596,902,9172,19.15
8597,11332,10623,12.19
8598,1967,4219,14.63
8599,10429,10549,11.51
8600,9257,10589,11.87
8601,7053,10023,6.78
8602,1201,8481,12.88
8603,590,7090,0.38
8604,11397,8334,11.56
8605,543,1897,13.67
8606,1150,5865,9.33
8607,1767,1301,8.29
8608,1660,1304,8.31
8609,842,3316,6.39
8610,6469,6963,19.17
8611,10909,7107,0.45
8612,9081,3477,7.82
8613,2120,419,0.34
8614,6975,100,17.47
8615,10368,7270,1.91
8616,676,5901,9.6
8617,1152,1636,11.26
8618,5339,7535,4.27
8619,1379,4408,16.17
8620,1981,5052,1.95
8621,9030,7912,7.65
8622,6180,3675,9.56
8623,8280,819,3.88
8624,6997,2633,0.18
8625,5351,3507,8.03
8626,8700,467,0.66
8627,11028,5051,1.87
8628,1684,7438,3.31
8629,5258,10507,10.89
8630,1906,3048,3.84
8631,6972,7913,7.56
8632,8774,9985,6.18
8633,8265,6624,15.96
8634,4367,4945,0.86
8635,6939,8605,13.75
8636,10390,9923,5.59
8637,6437,9547,2.2
8638,4668,7994,8.24
8639,10591,2326,17.27
8640,8463,10323,9.14
8641,6560,5621,6.87
8642,4586,5729,7.84
8643,4554,3027,3.54
8644,8678,7638,4.99
8645,5352,1129,6.48
8646,2036,3038,3.63
8647,1991,296,18.99
8648,1975,4934,0.66
8649,6871,10789,13.26
8650,2260,3623,8.83
8651,1169,3656,9.13
8652,6945,8220,10.14
8653,1985,9830,4.6
8654,5324,6950,18.69
8655,10866,10675,12.13
8656,8395,5838,8.65
8657,11337,994,5.1
8658,805,1521,9.83
8659,980,6945,18.57
8660,5456,1965,13.81
8661,468,8212,9.96
8662,10795,10476,10.3
8663,9616,739,2.78
8664,7017,500,0.62
8665,4354,4101,12.97
8666,4135,4977,0.85
8667,364,10590,11.3
8668,515,6040,10.4
8669,961,6432,13.91
8670,5012,8252,10.27
8671,9680,10303,8.68
8672,627,9671,2.99
8673,4478,1797,12.22
8674,10927,2037,14.37
8675,9551,10878,13.81
8676,4266,8903,16.07
8677,1530,9646,2.74
8678,4556,7315,1.78
8679,5064,9518,1.58
8680,1793,3072,3.61
8681,398,6627,15.56
8682,4746,2731,0.51
8683,4855,6758,16.7
8684,803,6485,14.23
8685,2056,2589,19.21
8686,6664,908,4.07
8687,2361,107,16.87
8688,1377,8559,12.83
8689,10830,5821,8.21
8690,6868,3135,4.05
8691,9528,4982,0.64
8692,8892,318,18.71
8693,451,4313,14.62
8694,1361,6247,11.99
8695,4964,10739,12.33
8696,1131,2678,19.87
8697,6600,9103,17.62
8698,6927,6922,18.01
8699,681,7208,0.58
8700,8855,4374,15.1
8701,10972,124,16.9
8702,10804,9872,4.51
8703,49,3748,9.46
8704,9492,2320,16.62
8705,9698,9962,5.3
8706,5334,2903,1.82
8707,372,5106,1.63
8708,4480,3017,2.84
8709,6342,8444,11.61
8710,5045,3845,10.28
8711,7250,6317,12.5
8712,2198,10132,6.77
8713,1722,1997,13.64
8714,10517,7431,2.47
8715,10375,4161,13.08
8716,970,5509,5.19
8717,2075,10005,5.59
8718,1136,5433,4.48
8719,5114,7853,6.23
8720,8521,258,17.96
8721,10838,487,0.01
8722,5139,6117,10.62
8723,6958,1063,5.18
8724,1075,1500,9.09
8725,927,390,19.12
8726,9478,2456,17.69
8727,10448,104,16.55
8728,242,1593,9.92
8729,1138,1287,7.15
8730,5110,10937,13.87
8731,2152,4596,16.84
8732,111,8818,14.79
8733,4471,2270,15.93
8734,6393,5236,2.59
8735,1794,9243,18.6
8736,8478,7355,1.63
8737,1087,6261,11.8
8738,10828,4050,11.92
8739,8510,987,4.39
8740,9047,3227,4.51
8741,5033,5107,1.4
8742,7108,1156,5.89
8743,5512,8457,11.51
8744,510,949,4.02
8745,5464,2395,17.01
8746,6532,8163,8.86
8747,2163,2440,17.41
8748,1658,6824,16.81
8749,1441,3012,2.55
8750,6641,8010,7.46
8751,410,3724,8.94
8752,2348,401,19.07
8753,4208,4284,13.97
8754,5458,6204,11.23
8755,7075,1937,12.86
8756,221,8155,8.75
8757,10509,2210,15.28
8758,10895,9123,17.41
8759,840,9166,17.78
8760,5147,10452,9.33
8761,8794,7123,19.4
8762,54,7454,2.34
8763,2448,2708,19.69
8764,6421,6416,13
8765,318,8349,10.37
8766,2212,402,18.94
8767,443,980,4.14
8768,8444,696,1.58
8769,4821,9101,17.12
8770,7290,4076,11.96
8771,10413,10552,10.14
8772,6179,1033,4.58
8773,8579,4589,16.54
8774,9607,267,17.69
8775,5117,275,17.76
8776,7202,3465,6.42
8777,10512,6679,15.3
8778,4918,3790,9.33
8779,1977,9095,17
8780,10993,4704,17.53
8781,9261,2435,17.11
8782,972,4264,13.55
8783,535,4696,17.43
8784,7342,1564,9.26
8785,1844,2181,14.79
8786,845,8396,10.65
8787,782,4589,16.43
8788,9248,24,15.4
8789,4872,1637,9.88
8790,5296,2249,15.39
8791,1881,168,16.67
8792,10857,1483,8.49
8793,8547,2560,18.17
8794,2083,715,1.57
8795,1650,892,3.16
8796,2247,7159,19.47
8797,1310,7990,6.94
8798,7058,5125,1.18
8799,6800,5335,3.08
8800,4115,3905,10.22
8801,886,3813,9.39
8802,1440,10265,7.37
8803,6865,2235,15.2
8804,1884,10325,7.91
8805,9319,6291,11.65
8806,4214,4268,13.45
8807,2264,3764,8.92
8808,11355,3323,4.94
8809,5103,5305,2.74
8810,9354,988,3.94
8811,4251,988,3.92
8812,2236,13,15.15
8813,9735,5092,0.8
8814,8704,3939,10.42
8815,335,10317,7.75
8816,1095,4891,18.97
8817,4956,7797,5.09
8818,1397,5653,5.81
8819,678,6566,14.01
8820,1180,9739,2.53
8821,11420,1484,8.33
8822,1435,10438,8.8
8823,6803,9164,17.35
8824,4495,180,16.59
8825,1468,3027,2.17
8826,6806,8931,15.23
8827,11432,7250,0.1
8828,4707,5022,0.08
8829,9689,1912,12.1
8830,1531,145,16.2
8831,1050,4118,11.9
8832,4771,7724,4.32
8833,1434,183,16.53
8834,1896,9164,17.23
8835,1752,2888,0.83
8836,4977,7124,18.89
8837,1330,4813,18.12
8838,10614,11055,14.21
8839,8889,1337,6.87
8840,8777,7877,5.64
8841,1963,8689,12.93
8842,4248,4183,12.41
8843,9715,340,17.85
8844,1663,6004,8.75
8845,6250,9359,18.89
8846,9436,5581,4.93
8847,6315,2537,17.57
8848,1457,933,3.13
8849,1096,2315,15.53
8850,1409,3956,10.29
8851,6613,744,1.4
8852,9010,9965,4.27
8853,1015,8293,9.24
8854,4465,2795,19.82
8855,417,5383,3.08
8856,4131,9494,0.02
8857,5249,6114,9.61
8858,149,1671,9.67
8859,5008,8290,9.16
8860,2037,10034,4.82
8861,2253,3289,4.18
8862,6955,485,18.98
8863,4292,7057,18.04
8864,11025,4187,12.24
8865,282,7145,18.83
8866,4689,8452,10.56
8867,4869,8793,13.61
8868,8958,10563,9.5
8869,633,7251,19.73
8870,6785,5935,7.91
8871,11347,4114,11.51
8872,1295,8490,10.82
8873,10334,2603,17.91
8874,8732,7495,1.87
8875,11005,9249,17.63
8876,10378,8138,7.63
8877,6169,3387,4.92
8878,4629,9400,18.96
8879,5429,9000,15.35
8880,9273,8522,10.99
8881,395,9381,18.69
8882,203,5458,3.43
8883,10415,8232,8.36
8884,8970,5814,6.59
8885,4137,4561,15.33
8886,10958,2671,18.32
8887,5042,8933,14.6
8888,9691,7222,19.2
8889,647,10820,11.53
8890,4291,10882,12.1
8891,8707,7947,5.71
8892,4742,2890,0.26
8893,8491,928,2.62
8894,4917,10504,8.69
8895,9055,4021,10.41
8896,1517,5911,7.38
8897,8650,2713,18.6
8898,2139,3773,8.12
8899,1396,2508,16.74
8900,3,7101,18
8901,2424,3438,5.07
8902,8749,9714,1.48
8903,5424,5838,6.64
8904,4835,454,18.24
8905,6331,9953,3.6
8906,1901,7054,17.53
8907,8872,8015,6.17
8908,10340,7014,17.15
8909,7046,3353,4.25
8910,5057,3145,2.37
8911,1166,5895,7.05
8912,11417,7350,0.12
8913,6541,86,14.81
8914,4307,3161,2.44
8915,5286,3129,2.15
8916,8723,6401,11.53
8917,430,609,19.47
8918,6991,5633,4.62
8919,1917,976,2.76
8920,9560,5945,7.42
8921,1047,4606,15.37
8922,984,66,14.56
8923,9302,8537,10.68
8924,1271,2900,0.01
8925,4902,647,19.76
8926,1614,4099,10.78
8927,4604,3723,7.4
8928,58,7921,5.12
8929,4617,4414,13.6
8930,1203,4784,16.92
8931,6288,943,2.37
8932,4125,7116,17.85
8933,1687,7686,2.97
8934,9033,6809,15.09
8935,8217,7123,17.9
8936,9505,4237,11.96
8937,9472,2824,19.25
8938,9578,7503,1.3
8939,9677,3689,7.02
8940,4175,5672,4.83
8941,8497,1288,5.42
8942,6624,1590,8.14
8943,2101,10829,11.17
8944,547,4709,16.16
8945,1838,5773,5.71
8946,10934,10312,6.5
8947,9021,7679,2.83
8948,8383,7254,18.99
8949,6839,9172,16.23
8950,9419,3710,7.13
8951,4493,2053,12.22
8952,8979,6101,8.6
8953,8647,5177,0.29
8954,569,2963,0.38
8955,8972,6082,8.39
8956,8303,6856,15.34
8957,485,1496,7.14
8958,1932,10060,4.11
8959,2057,7160,18.04
8960,2369,9382,18.01
8961,283,2729,18.22
8962,8524,1432,6.54
8963,9224,564,18.71
8964,9648,799,0.79
8965,8332,10941,11.95
8966,10807,9300,17.2
8967,434,7108,17.49
8968,10406,323,16.5
8969,9558,1421,6.37
8970,80,1081,3.31
8971,4234,4294,12.18
8972,6281,4146,10.85
8973,156,5406,2.16
8974,116,3051,0.99
8975,4372,7546,1.38
8976,1743,5067,19.09
8977,4229,2911,19.72
8978,793,10485,7.77
8979,7020,10620,8.98
8980,5201,6735,14.06
8981,10819,3078,1.15
8982,9313,10010,3.45
8983,7154,7766,3.28
8984,5374,9326,17.3
8985,10328,5413,2.13
8986,2276,7679,2.49
8987,10794,1020,2.62
8988,4861,9558,19.36
8989,1845,3656,6.3
8990,10959,726,19.95
8991,174,10715,9.72
8992,5107,11002,12.3
8993,4444,164,14.89
8994,4238,1466,6.58
8995,8375,10962,11.92
8996,958,4577,14.51
8997,1847,9950,2.76
8998,257,10569,8.31
8999,2476,1423,6.1
9000,2167,7395,19.77
9001,8260,6748,13.94
9002,1674,295,15.93
9003,6592,10904,11.28
9004,5224,1218,4.21
9005,6268,7630,1.84
9006,10276,8689,11.36
9007,1218,5031,18.47
9008,6780,6093,8
9009,10474,10374,6.48
9010,5454,4680,15.3
9011,6557,9274,16.58
9012,7275,615,18.74
9013,6631,4374,12.52
9014,1716,10056,3.59
9015,2324,4933,17.52
9016,6158,2116,12.2
9017,9365,5176,19.7
9018,4761,2136,12.39
9019,5397,6752,13.86
9020,4510,5158,19.53
9021,525,7637,1.81
9022,5561,2090,11.93
9023,248,10479,7.32
9024,6384,5805,5.31
9025,6304,7289,18.64
9026,8877,561,18.16
9027,181,6863,14.79
9028,6713,4518,13.71
9029,1969,1965,10.76
9030,6821,10039,3.32
9031,4890,2686,17.22
9032,6726,7052,16.46
9033,1899,10380,6.36
9034,1454,8216,6.89
9035,5088,9233,16.03
9036,1590,10497,7.39
9037,10984,823,0.43
9038,1232,2387,14.48
9039,8509,3954,8.56
9040,4888,4618,14.53
9041,982,1396,5.57
9042,8344,4424,12.78
9043,9748,3322,2.87
9044,7138,8311,7.71
9045,10558,6510,11.52
9046,6669,6206,8.78
9047,1791,1658,7.9
9048,5237,3742,6.62
9049,6742,5372,1.27
9050,4323,4412,12.64
9051,4157,7546,0.81
9052,493,9354,17.06
9053,5247,3834,7.45
9054,9023,1919,10.23
9055,6175,11005,11.9
9056,10423,9437,17.79
9057,7178,1104,2.89
9058,9326,10891,10.82
